,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_hundred,new_vaccinations,people_vaccinated_per_hundred,population_density,median_age,aged_70_older,extreme_poverty,population,cardiovasc_death_rate,diabetes_prevalence,human_development_index
44033,BOL,South America,Bolivia,2021-05-14,316153.0,0.0,13182.0,0.0,26177.771,0.0,1091.482,0.0,1298461.0,107.493,1093965.0,810391.0,283574.0,2.32,37070.0,6.63,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44034,BOL,South America,Bolivia,2021-05-15,316153.0,0.0,13182.0,0.0,26177.771,0.0,1091.482,0.0,1305413.0,108.069,1103071.0,818489.0,284582.0,2.33,9106.0,6.7,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44035,BOL,South America,Bolivia,2021-05-16,329733.0,13580.0,13451.0,269.0,27302.207,1124.437,1113.756,22.273,1309770.0,108.429,1106725.0,821241.0,285484.0,2.34,3654.0,6.72,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44036,BOL,South America,Bolivia,2021-05-17,329733.0,0.0,13451.0,0.0,27302.207,0.0,1113.756,0.0,1319282.0,109.217,1146054.0,857492.0,288562.0,2.36,39329.0,7.01,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44037,BOL,South America,Bolivia,2021-05-18,329733.0,0.0,13451.0,0.0,27302.207,0.0,1113.756,0.0,1330405.0,110.138,1194572.0,902833.0,291739.0,2.39,48518.0,7.39,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44038,BOL,South America,Bolivia,2021-05-19,329733.0,0.0,13451.0,0.0,27302.207,0.0,1113.756,0.0,1342771.0,111.161,1246112.0,951833.0,294279.0,2.41,51540.0,7.79,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44039,BOL,South America,Bolivia,2021-05-20,329733.0,0.0,13451.0,0.0,27302.207,0.0,1113.756,0.0,1355786.0,112.239,1301201.0,1004613.0,296588.0,2.43,55089.0,8.22,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44040,BOL,South America,Bolivia,2021-05-21,329733.0,0.0,13451.0,0.0,27302.207,0.0,1113.756,0.0,1366975.0,113.165,1356985.0,1058435.0,298550.0,2.44,55784.0,8.66,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44041,BOL,South America,Bolivia,2021-05-22,329733.0,0.0,13451.0,0.0,27302.207,0.0,1113.756,0.0,1377275.0,114.018,1371216.0,1071682.0,299534.0,2.45,14231.0,8.77,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44042,BOL,South America,Bolivia,2021-05-23,346070.0,16337.0,13857.0,406.0,28654.928,1352.719,1147.373,33.617,1383370.0,114.522,1376494.0,1076124.0,300370.0,2.46,5278.0,8.8,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44043,BOL,South America,Bolivia,2021-05-24,346070.0,0.0,13857.0,0.0,28654.928,0.0,1147.373,0.0,1395225.0,115.504,1415620.0,1112812.0,302808.0,2.48,39126.0,9.1,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44044,BOL,South America,Bolivia,2021-05-25,346070.0,0.0,13857.0,0.0,28654.928,0.0,1147.373,0.0,1409446.0,116.681,1457644.0,1145107.0,312537.0,2.56,42024.0,9.37,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44045,BOL,South America,Bolivia,2021-05-26,346070.0,0.0,13857.0,0.0,28654.928,0.0,1147.373,0.0,1423700.0,117.861,1511957.0,1185725.0,326232.0,2.67,54313.0,9.7,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44046,BOL,South America,Bolivia,2021-05-27,346070.0,0.0,13857.0,0.0,28654.928,0.0,1147.373,0.0,1437976.0,119.043,1564349.0,1224313.0,340036.0,2.78,52392.0,10.02,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44047,BOL,South America,Bolivia,2021-05-28,346070.0,0.0,13857.0,0.0,28654.928,0.0,1147.373,0.0,1452301.0,120.229,1616658.0,1271262.0,345396.0,2.83,52309.0,10.4,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44048,BOL,South America,Bolivia,2021-05-29,346070.0,0.0,13857.0,0.0,28654.928,0.0,1147.373,0.0,1462776.0,121.096,1630173.0,1283524.0,346649.0,2.84,13515.0,10.5,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44049,BOL,South America,Bolivia,2021-05-30,364570.0,18500.0,14377.0,520.0,30186.746,1531.818,1190.429,43.056,1471815.0,121.844,1635543.0,1288278.0,347265.0,2.84,5370.0,10.54,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44050,BOL,South America,Bolivia,2021-05-31,364570.0,0.0,14377.0,0.0,30186.746,0.0,1190.429,0.0,1481898.0,122.679,1681883.0,1331789.0,350094.0,2.86,46340.0,10.89,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44051,BOL,South America,Bolivia,2021-06-01,364570.0,0.0,14377.0,0.0,30186.746,0.0,1190.429,0.0,1496676.0,123.902,1729799.0,1376792.0,353007.0,2.89,47916.0,11.26,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44052,BOL,South America,Bolivia,2021-06-02,364570.0,0.0,14377.0,0.0,30186.746,0.0,1190.429,0.0,1511250.0,125.109,1767803.0,1412650.0,355153.0,2.91,38004.0,11.56,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44053,BOL,South America,Bolivia,2021-06-03,364570.0,0.0,14377.0,0.0,30186.746,0.0,1190.429,0.0,1521789.0,125.981,1776677.0,1420596.0,356081.0,2.91,8874.0,11.62,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44054,BOL,South America,Bolivia,2021-06-04,364570.0,0.0,14377.0,0.0,30186.746,0.0,1190.429,0.0,1534444.0,127.029,1814885.0,1444171.0,370714.0,3.03,38208.0,11.81,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44055,BOL,South America,Bolivia,2021-06-05,364570.0,0.0,14377.0,0.0,30186.746,0.0,1190.429,0.0,1544052.0,127.824,1825646.0,1451108.0,374538.0,3.06,10761.0,11.87,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44056,BOL,South America,Bolivia,2021-06-06,383457.0,18887.0,14900.0,523.0,31750.607,1563.862,1233.734,43.305,1550209.0,128.334,1829560.0,1454262.0,375298.0,3.07,3914.0,11.9,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44057,BOL,South America,Bolivia,2021-06-07,383457.0,0.0,14900.0,0.0,31750.607,0.0,1233.734,0.0,1562714.0,129.369,1878702.0,1470833.0,407869.0,3.34,49142.0,12.03,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44058,BOL,South America,Bolivia,2021-06-08,383457.0,0.0,14900.0,0.0,31750.607,0.0,1233.734,0.0,1577138.0,130.563,1940095.0,1490937.0,449158.0,3.67,61393.0,12.2,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44059,BOL,South America,Bolivia,2021-06-09,383457.0,0.0,14900.0,0.0,31750.607,0.0,1233.734,0.0,1595027.0,132.044,1983406.0,1505972.0,477434.0,3.91,43311.0,12.32,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44060,BOL,South America,Bolivia,2021-06-10,383457.0,0.0,14900.0,0.0,31750.607,0.0,1233.734,0.0,1611313.0,133.393,2012800.0,1516226.0,496574.0,4.06,29394.0,12.4,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44061,BOL,South America,Bolivia,2021-06-11,383457.0,0.0,14900.0,0.0,31750.607,0.0,1233.734,0.0,1627173.0,134.706,2057663.0,1538429.0,519234.0,4.25,44863.0,12.59,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44062,BOL,South America,Bolivia,2021-06-12,383457.0,0.0,14900.0,0.0,31750.607,0.0,1233.734,0.0,1635625.0,135.405,2065191.0,1542588.0,522603.0,4.28,7528.0,12.62,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44063,BOL,South America,Bolivia,2021-06-13,403291.0,19834.0,15417.0,517.0,33392.883,1642.274,1276.542,42.808,1643628.0,136.068,2069629.0,1544730.0,524899.0,4.29,4438.0,12.64,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44064,BOL,South America,Bolivia,2021-06-14,403291.0,0.0,15417.0,0.0,33392.883,0.0,1276.542,0.0,1654483.0,136.966,2092391.0,1556720.0,535671.0,4.38,22762.0,12.73,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44065,BOL,South America,Bolivia,2021-06-15,403291.0,0.0,15417.0,0.0,33392.883,0.0,1276.542,0.0,1668643.0,138.139,2117222.0,1572351.0,544871.0,4.46,24831.0,12.86,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44066,BOL,South America,Bolivia,2021-06-16,403291.0,0.0,15417.0,0.0,33392.883,0.0,1276.542,0.0,1684774.0,139.474,2151088.0,1594489.0,556599.0,4.55,33866.0,13.04,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44067,BOL,South America,Bolivia,2021-06-17,403291.0,0.0,15417.0,0.0,33392.883,0.0,1276.542,0.0,1699852.0,140.722,2181452.0,1615514.0,565938.0,4.63,30364.0,13.22,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44068,BOL,South America,Bolivia,2021-06-18,403291.0,0.0,15417.0,0.0,33392.883,0.0,1276.542,0.0,1713274.0,141.834,2211481.0,1634281.0,577200.0,4.72,30029.0,13.37,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44069,BOL,South America,Bolivia,2021-06-19,403291.0,0.0,15417.0,0.0,33392.883,0.0,1276.542,0.0,1722362.0,142.586,2221930.0,1639526.0,582404.0,4.76,10449.0,13.41,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44070,BOL,South America,Bolivia,2021-06-20,419313.0,16022.0,16009.0,592.0,34719.52,1326.637,1325.56,49.018,1728100.0,143.061,2227967.0,1643870.0,584097.0,4.78,6037.0,13.45,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44071,BOL,South America,Bolivia,2021-06-21,419313.0,0.0,16009.0,0.0,34719.52,0.0,1325.56,0.0,1732241.0,143.404,2231841.0,1645289.0,586552.0,4.8,3874.0,13.46,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44072,BOL,South America,Bolivia,2021-06-22,419313.0,0.0,16009.0,0.0,34719.52,0.0,1325.56,0.0,1743068.0,144.3,2267781.0,1658589.0,609192.0,4.98,35940.0,13.57,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44073,BOL,South America,Bolivia,2021-06-23,419313.0,0.0,16009.0,0.0,34719.52,0.0,1325.56,0.0,1756721.0,145.43,2316046.0,1684182.0,631864.0,5.17,48265.0,13.78,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44074,BOL,South America,Bolivia,2021-06-24,419313.0,0.0,16009.0,0.0,34719.52,0.0,1325.56,0.0,1769996.0,146.529,2364510.0,1723159.0,641351.0,5.25,48464.0,14.1,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44075,BOL,South America,Bolivia,2021-06-25,419313.0,0.0,16009.0,0.0,34719.52,0.0,1325.56,0.0,1782837.0,147.592,2422563.0,1766995.0,655568.0,5.36,58053.0,14.45,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44076,BOL,South America,Bolivia,2021-06-26,419313.0,0.0,16009.0,0.0,34719.52,0.0,1325.56,0.0,1792243.0,148.371,2437660.0,1778282.0,659378.0,5.39,15097.0,14.55,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44077,BOL,South America,Bolivia,2021-06-27,431360.0,12047.0,16496.0,487.0,35717.02,997.503,1365.885,40.324,1798584.0,148.896,2450510.0,1788228.0,662282.0,5.42,12850.0,14.63,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44078,BOL,South America,Bolivia,2021-06-28,431360.0,0.0,16496.0,0.0,35717.02,0.0,1365.885,0.0,1809064.0,149.763,2499635.0,1823110.0,676525.0,5.53,49125.0,14.91,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44079,BOL,South America,Bolivia,2021-06-29,431360.0,0.0,16496.0,0.0,35717.02,0.0,1365.885,0.0,1821488.0,150.792,2549403.0,1857751.0,691652.0,5.66,49768.0,15.2,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44080,BOL,South America,Bolivia,2021-06-30,431360.0,0.0,16496.0,0.0,35717.02,0.0,1365.885,0.0,1834319.0,151.854,2590835.0,1885313.0,705522.0,5.77,41432.0,15.42,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44081,BOL,South America,Bolivia,2021-07-01,431360.0,0.0,16496.0,0.0,35717.02,0.0,1365.885,0.0,1846299.0,152.846,2647544.0,1927217.0,720327.0,5.89,56709.0,15.77,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44082,BOL,South America,Bolivia,2021-07-02,431360.0,0.0,16496.0,0.0,35717.02,0.0,1365.885,0.0,1857259.0,153.753,2720949.0,1987768.0,733181.0,6.0,73405.0,16.26,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44083,BOL,South America,Bolivia,2021-07-03,431360.0,0.0,16496.0,0.0,35717.02,0.0,1365.885,0.0,1864496.0,154.352,2738912.0,2002991.0,735921.0,6.02,17963.0,16.39,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44084,BOL,South America,Bolivia,2021-07-04,442884.0,11524.0,16879.0,383.0,36671.22,954.198,1397.597,31.713,1869708.0,154.784,2762994.0,2024454.0,738540.0,6.04,24082.0,16.56,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44085,BOL,South America,Bolivia,2021-07-05,442884.0,0.0,16879.0,0.0,36671.22,0.0,1397.597,0.0,1878499.0,155.512,2807912.0,2062126.0,745786.0,6.1,44918.0,16.87,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44086,BOL,South America,Bolivia,2021-07-06,442884.0,0.0,16879.0,0.0,36671.22,0.0,1397.597,0.0,1889284.0,156.405,2894018.0,2138120.0,755898.0,6.18,86106.0,17.49,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44087,BOL,South America,Bolivia,2021-07-07,442884.0,0.0,16879.0,0.0,36671.22,0.0,1397.597,0.0,1899070.0,157.215,2974036.0,2204299.0,769737.0,6.3,80018.0,18.03,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44088,BOL,South America,Bolivia,2021-07-08,442884.0,0.0,16879.0,0.0,36671.22,0.0,1397.597,0.0,1908155.0,157.967,3031802.0,2249566.0,782236.0,6.4,57766.0,18.4,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44089,BOL,South America,Bolivia,2021-07-09,442884.0,0.0,16879.0,0.0,36671.22,0.0,1397.597,0.0,1917155.0,158.712,3080610.0,2289932.0,790678.0,6.47,48808.0,18.73,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44090,BOL,South America,Bolivia,2021-07-10,442884.0,0.0,16879.0,0.0,36671.22,0.0,1397.597,0.0,1925622.0,159.413,3096918.0,2304075.0,792843.0,6.49,16308.0,18.85,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44091,BOL,South America,Bolivia,2021-07-11,452676.0,9792.0,17173.0,294.0,37482.008,810.787,1421.941,24.343,1933816.0,160.091,3117521.0,2321231.0,796290.0,6.51,20603.0,18.99,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44092,BOL,South America,Bolivia,2021-07-12,452676.0,0.0,17173.0,0.0,37482.008,0.0,1421.941,0.0,1942559.0,160.815,3182245.0,2373566.0,808679.0,6.62,64724.0,19.42,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44093,BOL,South America,Bolivia,2021-07-13,452676.0,0.0,17173.0,0.0,37482.008,0.0,1421.941,0.0,1951486.0,161.554,3250847.0,2429456.0,821482.0,6.72,68602.0,19.87,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44094,BOL,South America,Bolivia,2021-07-14,452676.0,0.0,17173.0,0.0,37482.008,0.0,1421.941,0.0,1962013.0,162.425,3318781.0,2481894.0,837069.0,6.85,67934.0,20.3,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44095,BOL,South America,Bolivia,2021-07-15,452676.0,0.0,17173.0,0.0,37482.008,0.0,1421.941,0.0,1972388.0,163.284,3395319.0,2528672.0,867258.0,7.09,76538.0,20.69,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44096,BOL,South America,Bolivia,2021-07-16,452676.0,0.0,17173.0,0.0,37482.008,0.0,1421.941,0.0,1982636.0,164.133,3464436.0,2568957.0,902772.0,7.39,69117.0,21.02,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44097,BOL,South America,Bolivia,2021-07-17,452676.0,0.0,17173.0,0.0,37482.008,0.0,1421.941,0.0,1988619.0,164.628,3491771.0,2587736.0,917488.0,7.51,27335.0,21.17,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44098,BOL,South America,Bolivia,2021-07-18,460818.0,8142.0,17406.0,233.0,38156.17,674.165,1441.234,19.293,1992239.0,164.928,3528220.0,2616902.0,929229.0,7.6,36449.0,21.41,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44099,BOL,South America,Bolivia,2021-07-19,460818.0,0.0,17406.0,0.0,38156.17,0.0,1441.234,0.0,1999910.0,165.563,3619206.0,2665588.0,980288.0,8.02,90986.0,21.81,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44100,BOL,South America,Bolivia,2021-07-20,460818.0,0.0,17406.0,0.0,38156.17,0.0,1441.234,0.0,2009309.0,166.341,3707047.0,2715583.0,1030885.0,8.43,87841.0,22.21,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44101,BOL,South America,Bolivia,2021-07-21,460818.0,0.0,17406.0,0.0,38156.17,0.0,1441.234,0.0,2018830.0,167.129,3796016.0,2767336.0,1083015.0,8.86,88969.0,22.64,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44102,BOL,South America,Bolivia,2021-07-22,460818.0,0.0,17406.0,0.0,38156.17,0.0,1441.234,0.0,2027331.0,167.833,3887758.0,2814808.0,1144931.0,9.37,91742.0,23.03,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44103,BOL,South America,Bolivia,2021-07-23,460818.0,0.0,17406.0,0.0,38156.17,0.0,1441.234,0.0,2035805.0,168.534,3984520.0,2857854.0,1214690.0,9.94,96762.0,23.38,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44104,BOL,South America,Bolivia,2021-07-24,460818.0,0.0,17406.0,0.0,38156.17,0.0,1441.234,0.0,2041444.0,169.001,4014690.0,2874550.0,1236034.0,10.11,30170.0,23.52,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44105,BOL,South America,Bolivia,2021-07-25,467343.0,6525.0,17613.0,207.0,38696.45,540.276,1458.373,17.14,2044666.0,169.268,4051772.0,2900563.0,1263637.0,10.34,37082.0,23.73,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44106,BOL,South America,Bolivia,2021-07-26,467343.0,0.0,17613.0,0.0,38696.45,0.0,1458.373,0.0,2051256.0,169.813,4151556.0,2940060.0,1340821.0,10.97,99784.0,24.05,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44107,BOL,South America,Bolivia,2021-07-27,467343.0,0.0,17613.0,0.0,38696.45,0.0,1458.373,0.0,2060367.0,170.568,4260287.0,2985920.0,1425551.0,11.66,108731.0,24.43,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44108,BOL,South America,Bolivia,2021-07-28,467343.0,0.0,17613.0,0.0,38696.45,0.0,1458.373,0.0,2069309.0,171.308,4354027.0,3025531.0,1502696.0,12.29,93740.0,24.75,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44109,BOL,South America,Bolivia,2021-07-29,467343.0,0.0,17613.0,0.0,38696.45,0.0,1458.373,0.0,2078141.0,172.039,4426954.0,3061750.0,1563658.0,12.79,72927.0,25.05,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44110,BOL,South America,Bolivia,2021-07-30,467343.0,0.0,17613.0,0.0,38696.45,0.0,1458.373,0.0,2086420.0,172.724,4487894.0,3094376.0,1613610.0,13.2,60940.0,25.31,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44111,BOL,South America,Bolivia,2021-07-31,467343.0,0.0,17613.0,0.0,38696.45,0.0,1458.373,0.0,2092251.0,173.207,4505459.0,3106488.0,1627394.0,13.31,17565.0,25.41,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44112,BOL,South America,Bolivia,2021-08-01,472813.0,5470.0,17806.0,193.0,39149.37,452.921,1474.354,15.981,2095424.0,173.47,4526177.0,3124124.0,1644738.0,13.45,20718.0,25.56,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44113,BOL,South America,Bolivia,2021-08-02,472813.0,0.0,17806.0,0.0,39149.37,0.0,1474.354,0.0,2101470.0,173.97,4585576.0,3160873.0,1691896.0,13.84,59399.0,25.86,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44114,BOL,South America,Bolivia,2021-08-03,472813.0,0.0,17806.0,0.0,39149.37,0.0,1474.354,0.0,2109459.0,174.632,4630979.0,3190530.0,1727054.0,14.13,45403.0,26.1,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44115,BOL,South America,Bolivia,2021-08-04,472813.0,0.0,17806.0,0.0,39149.37,0.0,1474.354,0.0,2118176.0,175.353,4670580.0,3218439.0,1756703.0,14.37,39601.0,26.33,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44116,BOL,South America,Bolivia,2021-08-05,472813.0,0.0,17806.0,0.0,39149.37,0.0,1474.354,0.0,2126509.0,176.043,4710183.0,3246349.0,1786354.0,14.61,39603.0,26.56,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44117,BOL,South America,Bolivia,2021-08-06,472813.0,0.0,17806.0,0.0,39149.37,0.0,1474.354,0.0,2130529.0,176.376,4714133.0,3249128.0,1789734.0,14.64,3950.0,26.58,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44118,BOL,South America,Bolivia,2021-08-07,472813.0,0.0,17806.0,0.0,39149.37,0.0,1474.354,0.0,2134575.0,176.711,4724095.0,3256960.0,1797824.0,14.71,9962.0,26.64,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44119,BOL,South America,Bolivia,2021-08-08,477262.0,4449.0,17959.0,153.0,39517.754,368.381,1487.022,12.669,2137494.0,176.953,4735491.0,3266773.0,1806431.0,14.78,11396.0,26.72,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44120,BOL,South America,Bolivia,2021-08-09,477262.0,0.0,17959.0,0.0,39517.754,0.0,1487.022,0.0,2143428.0,177.444,4779544.0,3296563.0,1839667.0,15.05,44053.0,26.97,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44121,BOL,South America,Bolivia,2021-08-10,477262.0,0.0,17959.0,0.0,39517.754,0.0,1487.022,0.0,2151678.0,178.127,4824801.0,3322513.0,1875645.0,15.34,45257.0,27.18,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44122,BOL,South America,Bolivia,2021-08-11,477262.0,0.0,17959.0,0.0,39517.754,0.0,1487.022,0.0,2160528.0,178.859,4879099.0,3345645.0,1921905.0,15.72,54298.0,27.37,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44123,BOL,South America,Bolivia,2021-08-12,477262.0,0.0,17959.0,0.0,39517.754,0.0,1487.022,0.0,2168488.0,179.518,4942039.0,3373698.0,1976605.0,16.17,62940.0,27.6,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44124,BOL,South America,Bolivia,2021-08-13,477262.0,0.0,17959.0,0.0,39517.754,0.0,1487.022,0.0,2176123.0,180.151,5004937.0,3406804.0,2027136.0,16.58,62898.0,27.87,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44125,BOL,South America,Bolivia,2021-08-14,477262.0,0.0,17959.0,0.0,39517.754,0.0,1487.022,0.0,2181570.0,180.601,5020881.0,3419189.0,2038083.0,16.67,15944.0,27.97,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44126,BOL,South America,Bolivia,2021-08-15,481631.0,4369.0,18152.0,193.0,39879.508,361.757,1503.003,15.981,2184033.0,180.805,5036033.0,3432618.0,2046562.0,16.74,15152.0,28.08,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44127,BOL,South America,Bolivia,2021-08-16,481631.0,0.0,18152.0,0.0,39879.508,0.0,1503.003,0.0,2190658.0,181.354,5096306.0,3463528.0,2095325.0,17.14,60273.0,28.33,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44128,BOL,South America,Bolivia,2021-08-17,481631.0,0.0,18152.0,0.0,39879.508,0.0,1503.003,0.0,2198781.0,182.026,5154253.0,3491742.0,2141816.0,17.52,57947.0,28.56,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44129,BOL,South America,Bolivia,2021-08-18,481631.0,0.0,18152.0,0.0,39879.508,0.0,1503.003,0.0,2207226.0,182.725,5215804.0,3520222.0,2192160.0,17.93,61551.0,28.8,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44130,BOL,South America,Bolivia,2021-08-19,481631.0,0.0,18152.0,0.0,39879.508,0.0,1503.003,0.0,2214998.0,183.369,5270463.0,3546645.0,2236947.0,18.3,54659.0,29.01,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44131,BOL,South America,Bolivia,2021-08-20,481631.0,0.0,18152.0,0.0,39879.508,0.0,1503.003,0.0,2223299.0,184.056,5319711.0,3571966.0,2275700.0,18.62,49248.0,29.22,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44132,BOL,South America,Bolivia,2021-08-21,481631.0,0.0,18152.0,0.0,39879.508,0.0,1503.003,0.0,2228827.0,184.514,5330625.0,3579375.0,2282997.0,18.68,10914.0,29.28,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44133,BOL,South America,Bolivia,2021-08-22,485926.0,4295.0,18269.0,117.0,40235.137,355.63,1512.691,9.688,2231235.0,184.713,5340943.0,3588041.0,2289389.0,18.73,10318.0,29.35,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44134,BOL,South America,Bolivia,2021-08-23,485926.0,0.0,18269.0,0.0,40235.137,0.0,1512.691,0.0,2236997.0,185.19,5389632.0,3610615.0,2328228.0,19.05,48689.0,29.54,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44135,BOL,South America,Bolivia,2021-08-24,485926.0,0.0,18269.0,0.0,40235.137,0.0,1512.691,0.0,2244864.0,185.841,5480769.0,3653993.0,2401767.0,19.65,91137.0,29.89,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
44136,BOL,South America,Bolivia,2021-08-25,485926.0,0.0,18269.0,0.0,40235.137,0.0,1512.691,0.0,2253462.0,186.553,5574927.0,3697377.0,2480500.0,20.29,94158.0,30.25,10.202,25.4,4.393,7.1,12224114,204.299,6.89,0.718
